t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
1172.0,0.0,2.53549,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1176.0,0.0,2.53443,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1180.0,0.0,2.53337,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1184.0,0.0,2.5323,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1188.0,0.0,2.53124,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1192.0,0.0,2.53017,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1196.0,0.0,2.52911,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1200.0,0.0,2.52804,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1204.0,0.0,2.52698,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1208.0,0.0,2.52591,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1212.0,0.0,2.52485,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1216.0,0.0,2.52378,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1220.0,0.0,2.52272,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1224.0,0.0,2.52165,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1228.0,0.0,2.52059,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1232.0,0.0,2.51952,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1236.0,0.0,2.51846,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1240.0,0.0,2.51739,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1244.0,0.0,2.51633,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1248.0,0.0,2.51526,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1252.0,0.0,2.5142,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1256.0,0.0,2.51313,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1260.0,0.0,2.51207,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1264.0,0.0,2.51101,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1268.0,0.0,2.50994,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1272.0,0.0,2.50888,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1276.0,0.0,2.50781,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1280.0,0.0,2.50675,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1284.0,0.0,2.50568,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1288.0,0.0,2.50462,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1292.0,0.0,2.50355,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1296.0,0.0,2.50249,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1300.0,0.0,2.50142,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1304.0,0.0,2.50036,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1308.0,0.0,2.49929,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1312.0,0.0,2.49823,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1316.0,0.0,2.49716,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1320.0,0.0,2.4961,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1324.0,0.0,2.49503,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1328.0,0.0,2.49397,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1332.0,0.0,2.4929,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1336.0,0.0,2.49184,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1340.0,0.0,2.49077,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1344.0,0.0,2.48971,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1348.0,0.0,2.48864,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1352.0,0.0,2.48758,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1356.0,0.0,2.48652,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1360.0,0.0,2.48545,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1364.0,0.0,2.48439,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1368.0,0.0,2.48332,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1372.0,0.0,2.48226,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1376.0,0.0,2.48119,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1380.0,0.0,2.48013,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1384.0,0.0,2.47906,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1388.0,0.0,2.478,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1392.0,0.0,2.47693,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1396.0,0.0,2.47587,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1400.0,0.0,2.4748,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1404.0,0.0,2.47374,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1408.0,0.0,2.47267,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1412.0,0.0,2.47161,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1416.0,0.0,2.47054,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1420.0,0.0,2.46948,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1424.0,0.0,2.46841,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1428.0,0.0,2.46735,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1432.0,0.0,2.46628,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1436.0,0.0,2.46522,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1440.0,0.0,2.46416,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1444.0,0.0,2.46309,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1448.0,0.0,2.46203,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1452.0,0.0,2.46096,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1456.0,0.0,2.4599,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1460.0,0.0,2.45883,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1464.0,0.0,2.45777,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1468.0,0.0,2.4567,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1472.0,0.0,2.45564,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1476.0,0.0,2.45457,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1480.0,0.0,2.45351,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1484.0,0.0,2.45244,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1488.0,0.0,2.45138,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1492.0,0.0,2.45031,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1496.0,0.0,2.44925,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1500.0,0.0,2.44818,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1504.0,0.0,2.44712,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1508.0,0.0,2.44605,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1512.0,0.0,2.44499,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1516.0,0.0,2.44392,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1520.0,0.0,2.44286,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1524.0,0.0,2.4418,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1528.0,0.0,2.44073,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1532.0,0.0,2.43967,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1536.0,0.0,2.4386,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1540.0,0.0,2.43754,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1544.0,0.0,2.43647,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1548.0,0.0,2.43541,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1552.0,0.0,2.43434,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1556.0,0.0,2.43328,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1560.0,0.0,2.43221,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1564.0,0.0,2.43115,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1568.0,0.0,2.43008,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1572.0,0.0,2.42902,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1576.0,0.0,2.42795,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1580.0,0.0,2.42689,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1584.0,0.0,2.42582,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1588.0,0.0,2.42476,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1592.0,0.0,2.42369,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1596.0,0.0,2.42263,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1600.0,0.0,2.42156,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1604.0,0.0,2.4205,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1608.0,0.0,2.41944,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1612.0,0.0,2.41837,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1616.0,0.0,2.41731,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1620.0,0.0,2.41624,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1624.0,0.0,2.41518,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1628.0,0.0,2.41411,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1632.0,0.0,2.41305,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1636.0,0.0,2.41198,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1640.0,0.0,2.41092,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1644.0,0.0,2.40985,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1648.0,0.0,2.40879,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1652.0,0.0,2.40772,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1656.0,0.0,2.40666,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1660.0,0.0,2.40559,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1664.0,0.0,2.40453,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1668.0,0.0,2.40346,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1672.0,0.0,2.4024,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1676.0,0.0,2.40133,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1680.0,0.0,2.40027,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1684.0,0.0,2.3992,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1688.0,0.0,2.39814,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1692.0,0.0,2.39707,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1696.0,0.0,2.39601,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1700.0,0.0,2.39495,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1704.0,0.0,2.39388,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1708.0,0.0,2.39282,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1712.0,0.0,2.39175,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1716.0,0.0,2.39069,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1720.0,0.0,2.38962,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1724.0,0.0,2.38856,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1728.0,0.0,2.38749,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1732.0,0.0,2.38643,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1736.0,0.0,2.38536,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1740.0,0.0,2.3843,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1744.0,0.0,2.38323,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1748.0,0.0,2.38217,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1752.0,0.0,2.3811,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1756.0,0.0,2.38004,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1760.0,0.0,2.37897,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1764.0,0.0,2.37791,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1768.0,0.0,2.37684,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1772.0,0.0,2.37578,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1776.0,0.0,2.37471,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1780.0,0.0,2.37365,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1784.0,0.0,2.37259,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1788.0,0.0,2.37152,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1792.0,0.0,2.37046,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1796.0,0.0,2.36939,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1800.0,0.0,2.36833,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1804.0,0.0,2.36726,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1808.0,0.0,2.3662,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1812.0,0.0,2.36513,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1816.0,0.0,2.36407,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1820.0,0.0,2.363,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1824.0,0.0,2.36194,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1828.0,0.0,2.36087,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1832.0,0.0,2.35981,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1836.0,0.0,2.35874,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1840.0,0.0,2.35768,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1844.0,0.0,2.35661,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1848.0,0.0,2.35555,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1852.0,0.0,2.35448,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1856.0,0.0,2.35342,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1860.0,0.0,2.35235,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1864.0,0.0,2.35129,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1868.0,0.0,2.35023,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1872.0,0.0,2.34916,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1876.0,0.0,2.3481,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1880.0,0.0,2.34703,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1884.0,0.0,2.34597,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1888.0,0.0,2.3449,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1892.0,0.0,2.34384,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1896.0,0.0,2.34277,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1900.0,0.0,2.34171,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1904.0,0.0,2.34064,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1908.0,0.0,2.33958,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1912.0,0.0,2.33851,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1916.0,0.0,2.33745,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1920.0,0.0,2.33638,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1924.0,0.0,2.33532,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1928.0,0.0,2.33425,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1932.0,0.0,2.33319,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1936.0,0.0,2.33212,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1940.0,0.0,2.33106,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1944.0,0.0,2.32999,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1948.0,0.0,2.32893,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1952.0,0.0,2.32786,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1956.0,0.0,2.3268,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1960.0,0.0,2.32574,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1964.0,0.0,2.32467,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1968.0,0.0,2.32361,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1972.0,0.0,2.32254,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1976.0,0.0,2.32148,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1980.0,0.0,2.32041,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1984.0,0.0,2.31935,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1988.0,0.0,2.31828,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1992.0,0.0,2.31722,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
1996.0,0.0,2.31615,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2000.0,0.0,2.31509,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2004.0,0.0,2.31402,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2008.0,0.0,2.31296,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2012.0,0.0,2.31189,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2016.0,0.0,2.31083,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2020.0,0.0,2.30976,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2024.0,0.0,2.3087,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2028.0,0.0,2.30763,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2032.0,0.0,2.30657,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2036.0,0.0,2.3055,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2040.0,0.0,2.30444,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2044.0,0.0,2.30338,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2048.0,0.0,2.30231,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2052.0,0.0,2.30125,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2056.0,0.0,2.30018,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2060.0,0.0,2.29912,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2064.0,0.0,2.29805,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2068.0,0.0,2.29699,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2072.0,0.0,2.29592,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2076.0,0.0,2.29486,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2080.0,0.0,2.29379,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2084.0,0.0,2.29273,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2088.0,0.0,2.29166,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2092.0,0.0,2.2906,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2096.0,0.0,2.28953,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2100.0,0.0,2.28847,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2104.0,0.0,2.2874,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2108.0,0.0,2.28634,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2112.0,0.0,2.28527,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2116.0,0.0,2.28421,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2120.0,0.0,2.28314,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2124.0,0.0,2.28208,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2128.0,0.0,2.28102,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2132.0,0.0,2.27995,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2136.0,0.0,2.27889,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2140.0,0.0,2.27782,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2144.0,0.0,2.27676,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2148.0,0.0,2.27569,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2152.0,0.0,2.27463,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2156.0,0.0,2.27356,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2160.0,0.0,2.2725,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2164.0,0.0,2.27143,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2168.0,0.0,2.27037,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2172.0,0.0,2.2693,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2176.0,0.0,2.26824,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2180.0,0.0,2.26717,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2184.0,0.0,2.26611,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2188.0,0.0,2.26504,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2192.0,0.0,2.26398,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2196.0,0.0,2.26291,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2200.0,0.0,2.26185,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2204.0,0.0,2.26078,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2208.0,0.0,2.25972,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2212.0,0.0,2.25866,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2216.0,0.0,2.25759,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2220.0,0.0,2.25653,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2224.0,0.0,2.25546,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2228.0,0.0,2.2544,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2232.0,0.0,2.25333,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2236.0,0.0,2.25227,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2240.0,0.0,2.2512,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2244.0,0.0,2.25014,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2248.0,0.0,2.24907,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2252.0,0.0,2.24801,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2256.0,0.0,2.24694,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2260.0,0.0,2.24588,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2264.0,0.0,2.24481,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2268.0,0.0,2.24375,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2272.0,0.0,2.24268,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2276.0,0.0,2.24162,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2280.0,0.0,2.24055,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2284.0,0.0,2.23949,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2288.0,0.0,2.23842,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2292.0,0.0,2.23736,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2296.0,0.0,2.23629,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2300.0,0.0,2.23523,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2304.0,0.0,2.23417,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2308.0,0.0,2.2331,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2312.0,0.0,2.23204,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2316.0,0.0,2.23097,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2320.0,0.0,2.22991,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2324.0,0.0,2.22884,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
2328.0,0.0,2.22778,20.8565,20.0,27.9936,5.0,1.0,607.0,0.0,1,1
