t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,f,Paff_MW,Prest_MW,Pmech_MW,Pload_MW,shed,pump,gen
840.0,0.0,2.72781,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
844.0,0.0,2.72378,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
848.0,0.0,2.71976,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
852.0,0.0,2.71573,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
856.0,0.0,2.7117,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
860.0,0.0,2.70767,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
864.0,0.0,2.70365,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
868.0,0.0,2.69962,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
872.0,0.0,2.69559,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
876.0,0.0,2.69156,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
880.0,0.0,2.68754,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
884.0,0.0,2.68351,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
888.0,0.0,2.67948,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
892.0,0.0,2.67545,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
896.0,0.0,2.67143,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
900.0,0.0,2.6674,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
904.0,0.0,2.66337,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
908.0,0.0,2.65935,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
912.0,0.0,2.65532,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
916.0,0.0,2.65129,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
920.0,0.0,2.64726,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
924.0,0.0,2.64324,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
928.0,0.0,2.63921,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
932.0,0.0,2.63518,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
936.0,0.0,2.63115,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
940.0,0.0,2.62713,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
944.0,0.0,2.6231,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
948.0,0.0,2.61907,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
952.0,0.0,2.61504,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
956.0,0.0,2.61102,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
960.0,0.0,2.60699,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
964.0,0.0,2.60296,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
968.0,0.0,2.59893,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
972.0,0.0,2.59491,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
976.0,0.0,2.59088,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
980.0,0.0,2.58685,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
984.0,0.0,2.58282,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
988.0,0.0,2.5788,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
992.0,0.0,2.57477,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
996.0,0.0,2.57074,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1000.0,0.0,2.56671,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1004.0,0.0,2.56269,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1008.0,0.0,2.55866,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1012.0,0.0,2.55463,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1016.0,0.0,2.5506,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1020.0,0.0,2.54658,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1024.0,0.0,2.54255,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1028.0,0.0,2.53852,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1032.0,0.0,2.53449,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1036.0,0.0,2.53047,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1040.0,0.0,2.52644,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1044.0,0.0,2.52241,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1048.0,0.0,2.51838,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1052.0,0.0,2.51436,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1056.0,0.0,2.51033,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1060.0,0.0,2.5063,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1064.0,0.0,2.50228,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1068.0,0.0,2.49825,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1072.0,0.0,2.49422,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1076.0,0.0,2.49019,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1080.0,0.0,2.48617,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1084.0,0.0,2.48214,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1088.0,0.0,2.47811,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1092.0,0.0,2.47408,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1096.0,0.0,2.47006,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1100.0,0.0,2.46603,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1104.0,0.0,2.462,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1108.0,0.0,2.45797,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1112.0,0.0,2.45395,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1116.0,0.0,2.44992,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1120.0,0.0,2.44589,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1124.0,0.0,2.44186,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1128.0,0.0,2.43784,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1132.0,0.0,2.43381,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1136.0,0.0,2.42978,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1140.0,0.0,2.42575,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1144.0,0.0,2.42173,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1148.0,0.0,2.4177,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1152.0,0.0,2.41367,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1156.0,0.0,2.40964,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1160.0,0.0,2.40562,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1164.0,0.0,2.40159,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1168.0,0.0,2.39756,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1172.0,0.0,2.39353,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1176.0,0.0,2.38951,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1180.0,0.0,2.38548,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1184.0,0.0,2.38145,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1188.0,0.0,2.37742,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1192.0,0.0,2.3734,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1196.0,0.0,2.36937,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1200.0,0.0,2.36534,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1204.0,0.0,2.36131,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1208.0,0.0,2.35729,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1212.0,0.0,2.35326,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1216.0,0.0,2.34923,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1220.0,0.0,2.34521,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1224.0,0.0,2.34118,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1228.0,0.0,2.33715,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1232.0,0.0,2.33312,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1236.0,0.0,2.3291,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1240.0,0.0,2.32507,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1244.0,0.0,2.32104,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1248.0,0.0,2.31701,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1252.0,0.0,2.31299,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1256.0,0.0,2.30896,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1260.0,0.0,2.30493,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1264.0,0.0,2.3009,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1268.0,0.0,2.29688,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1272.0,0.0,2.29285,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1276.0,0.0,2.28882,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1280.0,0.0,2.28479,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1284.0,0.0,2.28077,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1288.0,0.0,2.27674,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1292.0,0.0,2.27271,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1296.0,0.0,2.26868,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1300.0,0.0,2.26466,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1304.0,0.0,2.26063,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1308.0,0.0,2.2566,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1312.0,0.0,2.25257,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1316.0,0.0,2.24855,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1320.0,0.0,2.24452,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1324.0,0.0,2.24049,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1328.0,0.0,2.23646,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1332.0,0.0,2.23244,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1336.0,0.0,2.22841,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1340.0,0.0,2.22438,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1344.0,0.0,2.22035,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1348.0,0.0,2.21633,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1352.0,0.0,2.2123,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1356.0,0.0,2.20827,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1360.0,0.0,2.20424,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1364.0,0.0,2.20022,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1368.0,0.0,2.19619,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1372.0,0.0,2.19216,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1376.0,0.0,2.18814,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1380.0,0.0,2.18411,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1384.0,0.0,2.18008,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1388.0,0.0,2.17605,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1392.0,0.0,2.17203,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1396.0,0.0,2.168,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1400.0,0.0,2.16397,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1404.0,0.0,2.15994,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1408.0,0.0,2.15592,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1412.0,0.0,2.15189,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1416.0,0.0,2.14786,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1420.0,0.0,2.14383,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1424.0,0.0,2.13981,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1428.0,0.0,2.13578,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1432.0,0.0,2.13175,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1436.0,0.0,2.12772,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1440.0,0.0,2.1237,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1444.0,0.0,2.11967,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1448.0,0.0,2.11564,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1452.0,0.0,2.11161,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1456.0,0.0,2.10759,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1460.0,0.0,2.10356,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1464.0,0.0,2.09953,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1468.0,0.0,2.0955,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1472.0,0.0,2.09148,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1476.0,0.0,2.08745,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1480.0,0.0,2.08342,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1484.0,0.0,2.07939,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1488.0,0.0,2.07537,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1492.0,0.0,2.07134,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1496.0,0.0,2.06731,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1500.0,0.0,2.06328,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1504.0,0.0,2.05926,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1508.0,0.0,2.05523,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1512.0,0.0,2.0512,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1516.0,0.0,2.04717,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1520.0,0.0,2.04315,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1524.0,0.0,2.03912,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1528.0,0.0,2.03509,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1532.0,0.0,2.03107,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1536.0,0.0,2.02704,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1540.0,0.0,2.02301,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1544.0,0.0,2.01898,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1548.0,0.0,2.01496,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1552.0,0.0,2.01093,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1556.0,0.0,2.0069,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1560.0,0.0,2.00287,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1564.0,0.0,1.99885,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1568.0,0.0,1.99482,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1572.0,0.0,1.99079,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1576.0,0.0,1.98676,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1580.0,0.0,1.98274,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1584.0,0.0,1.97871,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1588.0,0.0,1.97468,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1592.0,0.0,1.97065,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1596.0,0.0,1.96663,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1600.0,0.0,1.9626,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1604.0,0.0,1.95857,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1608.0,0.0,1.95454,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1612.0,0.0,1.95052,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1616.0,0.0,1.94649,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1620.0,0.0,1.94246,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1624.0,0.0,1.93843,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1628.0,0.0,1.93441,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1632.0,0.0,1.93038,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1636.0,0.0,1.92635,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1640.0,0.0,1.92232,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1644.0,0.0,1.9183,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1648.0,0.0,1.91427,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1652.0,0.0,1.91024,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1656.0,0.0,1.90621,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1660.0,0.0,1.90219,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1664.0,0.0,1.89816,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1668.0,0.0,1.89413,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1672.0,0.0,1.8901,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1676.0,0.0,1.88608,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
1680.0,0.0,1.88205,31.815,20.0,25.24025,5.0,1.0,50.0,607.0,3642.0,4249.0,4249.0,0.0,1,1
